"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2025-11-17 11:00:00","2025-11-17 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22518577,22518577,0,4593789,0.204
"2025-11-17 12:00:00","2025-11-17 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22352814,22352814,0,4559973,0.204
"2025-11-17 13:00:00","2025-11-17 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,23077619,23077619,0,4707834,0.204
"2025-11-17 14:00:00","2025-11-17 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,24979620,24979620,0,5095841,0.204
"2025-11-17 15:00:00","2025-11-17 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30122510,30122510,0,6144991,0.204
"2025-11-17 16:00:00","2025-11-17 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32707000,32707000,0,6672227,0.204
"2025-11-17 17:00:00","2025-11-17 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,31914701,31914701,0,6510598,0.204
"2025-11-17 18:00:00","2025-11-17 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30997847,30997847,0,6323559,0.204
"2025-11-17 19:00:00","2025-11-17 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28753316,28753316,0,5865676,0.204
"2025-11-17 20:00:00","2025-11-17 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,25050187,25050187,0,5110237,0.204
"2025-11-17 21:00:00","2025-11-17 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20480240,20480240,0,4177968,0.204
"2025-11-17 22:00:00","2025-11-17 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,16231201,16231201,0,3311164,0.204
"2025-11-17 23:00:00","2025-11-18 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,14931717,14931717,0,3046069,0.204
"2025-11-18 00:00:00","2025-11-18 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,14847396,14847396,0,3028868,0.204
"2025-11-18 01:00:00","2025-11-18 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,15027046,15027046,0,3065516,0.204
"2025-11-18 02:00:00","2025-11-18 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,15666734,15666734,0,3196013,0.204
"2025-11-18 03:00:00","2025-11-18 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,17250926,17250926,0,3519188,0.204
"2025-11-18 04:00:00","2025-11-18 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20841633,20841633,0,4251692,0.204
"2025-11-18 05:00:00","2025-11-18 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,27869232,27869232,0,5685322,0.204
"2025-11-18 06:00:00","2025-11-18 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33940333,33940333,0,6923827,0.204
"2025-11-18 07:00:00","2025-11-18 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35327660,35327660,0,7206842,0.204
"2025-11-18 08:00:00","2025-11-18 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33943416,33943416,0,6924455,0.204
"2025-11-18 09:00:00","2025-11-18 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30777148,30777148,0,6278537,0.204
"2025-11-18 10:00:00","2025-11-18 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28202625,28202625,0,5753335,0.204
"2025-11-18 11:00:00","2025-11-18 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,27281432,27281432,0,5565411,0.204
"2025-11-18 12:00:00","2025-11-18 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,27754100,27754100,0,5661835,0.204
"2025-11-18 13:00:00","2025-11-18 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,29727289,29727289,0,6064366,0.204
"2025-11-18 14:00:00","2025-11-18 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32524397,32524397,0,6634976,0.204
"2025-11-18 15:00:00","2025-11-18 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34984953,34984953,0,7136929,0.204
"2025-11-18 16:00:00","2025-11-18 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36303599,36303599,0,7405933,0.204
"2025-11-18 17:00:00","2025-11-18 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34626143,34626143,0,7063732,0.204
"2025-11-18 18:00:00","2025-11-18 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32951595,32951595,0,6722125,0.204
"2025-11-18 19:00:00","2025-11-18 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,29752124,29752124,0,6069432,0.204
"2025-11-18 20:00:00","2025-11-18 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,25706626,25706626,0,5244151,0.204
"2025-11-18 21:00:00","2025-11-18 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20978911,20978911,0,4279696,0.204
"2025-11-18 22:00:00","2025-11-18 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,16773784,16773784,0,3421851,0.204
"2025-11-18 23:00:00","2025-11-19 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,15058490,15058490,0,3071931,0.204
"2025-11-19 00:00:00","2025-11-19 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,14711009,14711009,0,3001044,0.204
"2025-11-19 01:00:00","2025-11-19 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,14945318,14945318,0,3048844,0.204
"2025-11-19 02:00:00","2025-11-19 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,15623048,15623048,0,3187100,0.204
"2025-11-19 03:00:00","2025-11-19 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,17135297,17135297,0,3495599,0.204
"2025-11-19 04:00:00","2025-11-19 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20900414,20900414,0,4263684,0.204
"2025-11-19 05:00:00","2025-11-19 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28184701,28184701,0,5749678,0.204
"2025-11-19 06:00:00","2025-11-19 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34559069,34559069,0,7050049,0.204
"2025-11-19 07:00:00","2025-11-19 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36078225,36078225,0,7359957,0.204
"2025-11-19 08:00:00","2025-11-19 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35322346,35322346,0,7205757,0.204
"2025-11-19 09:00:00","2025-11-19 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34024610,34024610,0,6941019,0.204
"2025-11-19 10:00:00","2025-11-19 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33062813,33062813,0,6744813,0.204
"2025-11-19 11:00:00","2025-11-19 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32350497,32350497,0,6599500,0.204
"2025-11-19 12:00:00","2025-11-19 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,31674481,31674481,0,6461594,0.204
"2025-11-19 13:00:00","2025-11-19 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32983007,32983007,0,6728533,0.204
"2025-11-19 14:00:00","2025-11-19 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34731884,34731884,0,7085304,0.204
"2025-11-19 15:00:00","2025-11-19 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36418640,36418640,0,7429401,0.204
"2025-11-19 16:00:00","2025-11-19 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36635693,36635693,0,7473680,0.204
"2025-11-19 17:00:00","2025-11-19 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34372353,34372353,0,7011959,0.204
"2025-11-19 18:00:00","2025-11-19 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32460241,32460241,0,6621888,0.204
"2025-11-19 19:00:00","2025-11-19 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,29814267,29814267,0,6082110,0.204
"2025-11-19 20:00:00","2025-11-19 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,26587941,26587941,0,5423939,0.204
"2025-11-19 21:00:00","2025-11-19 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22395282,22395282,0,4568636,0.204
"2025-11-19 22:00:00","2025-11-19 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,18581282,18581282,0,3790581,0.204
"2025-11-19 23:00:00","2025-11-20 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,16493173,16493173,0,3364606,0.204
"2025-11-20 00:00:00","2025-11-20 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,16519051,16519051,0,3369886,0.204
"2025-11-20 01:00:00","2025-11-20 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,17144763,17144763,0,3497531,0.204
"2025-11-20 02:00:00","2025-11-20 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,18201234,18201234,0,3713050,0.204
"2025-11-20 03:00:00","2025-11-20 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20262581,20262581,0,4133566,0.204
"2025-11-20 04:00:00","2025-11-20 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,24764178,24764178,0,5051892,0.204
"2025-11-20 05:00:00","2025-11-20 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32417543,32417543,0,6613178,0.204
"2025-11-20 06:00:00","2025-11-20 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,39585534,39585534,0,8075448,0.204
"2025-11-20 07:00:00","2025-11-20 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,41680494,41680494,0,8502820,0.204
"2025-11-20 08:00:00","2025-11-20 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,39658024,39658024,0,8090235,0.204
"2025-11-20 09:00:00","2025-11-20 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36451394,36451394,0,7436083,0.204
"2025-11-20 10:00:00","2025-11-20 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33481206,33481206,0,6830165,0.204
"2025-11-20 11:00:00","2025-11-20 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32268863,32268863,0,6582847,0.204
"2025-11-20 12:00:00","2025-11-20 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32298755,32298755,0,6588945,0.204
"2025-11-20 13:00:00","2025-11-20 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33081381,33081381,0,6748601,0.204
"2025-11-20 14:00:00","2025-11-20 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35416779,35416779,0,7225022,0.204
"2025-11-20 15:00:00","2025-11-20 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38512573,38512573,0,7856564,0.204
"2025-11-20 16:00:00","2025-11-20 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,39432821,39432821,0,8044294,0.204
"2025-11-20 17:00:00","2025-11-20 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38180576,38180576,0,7788836,0.204
"2025-11-20 18:00:00","2025-11-20 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36980793,36980793,0,7544081,0.204
"2025-11-20 19:00:00","2025-11-20 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34697494,34697494,0,7078288,0.204
"2025-11-20 20:00:00","2025-11-20 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30455420,30455420,0,6212904,0.204
"2025-11-20 21:00:00","2025-11-20 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,24411034,24411034,0,4979850,0.204
"2025-11-20 22:00:00","2025-11-20 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19799705,19799705,0,4039139,0.204
"2025-11-20 23:00:00","2025-11-21 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,18029624,18029624,0,3678042,0.204
"2025-11-21 00:00:00","2025-11-21 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,17926498,17926498,0,3657004,0.204
"2025-11-21 01:00:00","2025-11-21 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,18347805,18347805,0,3742951,0.204
"2025-11-21 02:00:00","2025-11-21 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19163876,19163876,0,3909429,0.204
"2025-11-21 03:00:00","2025-11-21 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21164756,21164756,0,4317609,0.204
"2025-11-21 04:00:00","2025-11-21 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,25925777,25925777,0,5288857,0.204
"2025-11-21 05:00:00","2025-11-21 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34736003,34736003,0,7086143,0.204
"2025-11-21 06:00:00","2025-11-21 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,42489148,42489148,0,8667785,0.204
"2025-11-21 07:00:00","2025-11-21 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,45793394,45793394,0,9341852,0.204
"2025-11-21 08:00:00","2025-11-21 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,42447124,42447124,0,8659213,0.204
"2025-11-21 09:00:00","2025-11-21 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36210700,36210700,0,7386982,0.204
"2025-11-21 10:00:00","2025-11-21 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,31912682,31912682,0,6510186,0.204
"2025-11-21 11:00:00","2025-11-21 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,29158984,29158984,0,5948432,0.204
"2025-11-21 12:00:00","2025-11-21 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,27651634,27651634,0,5640932,0.204
"2025-11-21 13:00:00","2025-11-21 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28034542,28034542,0,5719046,0.204
"2025-11-21 14:00:00","2025-11-21 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,31249933,31249933,0,6374985,0.204
"2025-11-21 15:00:00","2025-11-21 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36725510,36725510,0,7492003,0.204
"2025-11-21 16:00:00","2025-11-21 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,39360286,39360286,0,8029497,0.204
"2025-11-21 17:00:00","2025-11-21 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38153967,38153967,0,7783408,0.204
"2025-11-21 18:00:00","2025-11-21 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36670565,36670565,0,7480795,0.204
"2025-11-21 19:00:00","2025-11-21 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34233934,34233934,0,6983721,0.204
"2025-11-21 20:00:00","2025-11-21 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30789118,30789118,0,6280980,0.204
"2025-11-21 21:00:00","2025-11-21 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,25720101,25720101,0,5246899,0.204
"2025-11-21 22:00:00","2025-11-21 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21133178,21133178,0,4311167,0.204
"2025-11-21 23:00:00","2025-11-22 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19063679,19063679,0,3888990,0.204
"2025-11-22 00:00:00","2025-11-22 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,18593344,18593344,0,3793041,0.204
"2025-11-22 01:00:00","2025-11-22 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,18711539,18711539,0,3817153,0.204
"2025-11-22 02:00:00","2025-11-22 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19297507,19297507,0,3936690,0.204
"2025-11-22 03:00:00","2025-11-22 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20769462,20769462,0,4236969,0.204
"2025-11-22 04:00:00","2025-11-22 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,23602840,23602840,0,4814978,0.204
"2025-11-22 05:00:00","2025-11-22 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28646069,28646069,0,5843797,0.204
"2025-11-22 06:00:00","2025-11-22 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35233848,35233848,0,7187704,0.204
"2025-11-22 07:00:00","2025-11-22 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,41191487,41191487,0,8403062,0.204
